ratings,titles,reviews,,dates,replies,reply_dates,Buying experience,Digital,store,service,product not available,Product,fresh,non fresh,"value (quality, etc.)",price,Delivery Mode,Drive,Delivery,After Sales,Carrefour,Other brand,reimbursement,clean_BE,clean_PD,clean_DM,clean_AS,
2,Impossible de se connecter au site de…,"Impossible de se connecter au site de réservation Tefal 

C'est de la grosse ARNAQUE",,2021-04-28T18:31:58.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Pas de service clients,"Pas de service clients, n’obtient pas de réponses hormis une réponse automatique dans laquelle un engagement de réponse dans les 48h est donné. Pas fiable, pas professionnel.",,2021-04-27T17:07:16.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Carrefour Cité de l'Hers Toulouse,"Client depuis 15 ans, j'avais remarqué une détérioration générale du magasin il y quelque mois. Les jeudis et vendredis, c'est le parcours du combattant en essayant de circuler entre les chariots de stockage et ceux du Drive. Parfois une allée est complètement bloquée et quand je demande de pousser le chariot un peu, on me répond 'Vous pourriez faire le tour par l'autre allée.' Le désordre qui règne est époustouflant. Cet après-midi je suis allé à 13H, pas de gel à l'entrée et pas de stockage des rayons qui en effet, avaient de grands vides partout, en plus des légumes très fatigués (salades et persil ). Arrivé à la caisse, a part de celle des 15 items, seulement une autre caisse 
ouverte  avec deux énormes commandes devant moi. Cependant, une caissière charmante a ouvert une nouvelle file et m'a fait signe. Vraiment le seul moment positif de cette expédition.",,2021-04-27T12:35:47.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Operation Tefal,"Operation Tefal
après plusieurs tentatives infructueuses j ai lu sur ce site qu il fallait pour le mot de passe : 7 caractères et mettre 2 majuscules 4 minuscules et 1 chiffre..... et ça fonctionne !!!!!
Merci",,2021-04-26T22:09:52.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Un grand merci  à Christelle pour ses…,"Un grand merci  à Christelle pour ses infos effectivement il faut 2 majuscules....pour le mot de passe. J'ai téléphoné je ne sais combien de fois sur le 0808....au magasin ils nous disent débrouillez-vous, c'est un peu honteux!!!",,2021-04-25T08:44:49.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Bouilloire téfal avec vignettes + 5€,"Bouilloire téfal avec vignettes + 5€
Bonjour 
-Je n’arrête pas de téléphoner au numéro 0808809941, sans réponse !!!
- j’essaie de rentrer dans le site op-tefal.carrefour.fr , impossible !!!!
Que se passe-t-il ? 
Dounia",,2021-04-24T08:45:51.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Depuis le début de cette opération je…,Depuis le début de cette opération je voulais faire une balance je n'ai jamais pu l'obtenir 😡😡😡😡 en plus les caissières sont mal aimable vous reclamez vos vignettes j'ai l'impression que vous leurs arrachés leurs porte monnaie Mr le directeur de carrefour pouvez vous recadrer votre personnels afin qu'elles prennent pas vos clients pour des abrutis MERCI,,2021-04-16T05:47:45.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,A chaque fois,"A chaque fois, c'est la même chose. Pas assez d'articles pour tout le monde. Une fois que nous avons les vignettes, plus moyen d'avoir les articles 😒. Carrefour devrait prendre exemple sur intermarché, qui nous permet de commander les articles en rupture, ce qui me paraît normal. Bravo à intermarché. Carrefour attire les clients avec ses vignettes ""bidon"".. 👎",,2021-04-12T17:08:41.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,"Acheter produits locaux, ou tout au moins français","bonjour
Je trouve le nouveau Carrefour Le Ray Gorbella a Nice bien achalandé..
dommage toutefois qu'en ce qui concerne fruits et légumes, les 3/4 proviennent d'Espagne ou ailleurs, à des prix peu compétitifs en plus
Je rappelle au Directeur que nous sommes dans un pays de soleil, en FRANCE, et que nous aimerions des produits locaux ou du moins français!
Je les achète donc soit aux marchés, soit à Lidl, ou Monoprix...
Merci vs attention",,2021-04-09T17:04:52.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Alerte sur la boisson Soja nature de la…,"Alerte sur la boisson Soja nature de la marque. Sur les 4 briques, stockées à environ 15 degrés avec d'autres aliments, les emballages Tétra Pak pour 3 d'entre elles ont pourri après quelques mois. Du coup, le produit ne peux plus se consommer six mois avant la date d'expiration.",,2021-03-09T08:19:36.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Dommage !!!!!!,"Fidèle cliente de Carrefour depuis des années, je suis de plus en plus tentée de passer à la concurrence !!
Depuis la pandémie, rupture de stock sur rupture de stock !!!! j'ai bien compris lors du 1er confinement qu'il y avait des problèmes sérieux dans les appros et le transport mais maintenant !!!!!!!! Plusieurs fois, devant certains rayons quasi vides !!!! j'ai demandé au personnel sur place et j'ai eu des réponses qui ne trompent pas : pas assez de personnel car on a ""viré"" des intérims !!!!!! par contre, on nous dit, dans les ""hautes sphères"" que c'est ""la faute de la Covid, pas d'appros etc..."", ce matin encore une personne d'un rayon m'a dit que leur entrepôt était plein mais pas assez de personnel pour mettre en rayon !!!!!!! Dommage quand on connait l'état de l'économie du pays en ce moment !!!
Je suis très déçue et envisage de laisser tomber Carrefour car je ne peux pas passer mon temps à courir dans 3 magasins pour trouver les manquants.",,2021-03-05T15:02:54.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Je trouve ça inadmissible que Carrefour…,Je trouve ça inadmissible que Carrefour Givors ne fasse pas des geste commercial. Étant cliente dans ce magasin c'est sûr je ne remettrai plus les pieds là-bas j'ai acheté une cafetière je n'ai même pas utiliser je l'ai ouvert je les mets juste de l'eau dans le réservoir c'est tout j'ai vu qu'elle ne me plaisait pas ils n'ont même pas voulu me la rembourser ou me faire un avoir perso je vous conseille d'acheter sur internet c'est mieux tout ce qui est petit électroménager car même en essayant il vous la rembourse où et vous la rechange,,2021-02-20T08:56:42.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Service de livraison à domicile,"Service de livraison à domicile. À chaque fois, des éléments importants - toujours les plus chers - manquent. Chaque fois, vous devez vérifier votre commande.",,2021-02-19T16:05:08.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Je suis une cliente de Carrefour depuis…,"Je suis une cliente de Carrefour depuis plus de 30 ans. Dans mon expérience il y avait bien sûr des hauts et des bas mais en gros j'étais content de service de Carrefour.Depuis quelques temps avec une application mon avis le rend gratuit je trouver une astuce pour tester gratuitement les produits même de produits des marques.
C'était très intéressant parce que certaines produits je ne pensais jamais acheter, par contre on les achetant très souvent après découvert je les remettrai sur ma liste de courses.
C'est comme ça je découvert plein de produits nouveaux que je les achète maintenant régulièrement.
Ce que je trouve dommage que maintenant mon avis le rend gratuit marche pas du tout. Depuis au moins de mois de janvier il y en a pas de nouveaux produits où on a très peu.
Je trouve vraiment regrettable que une enseigne comme Carrefour fais plein de pub autour de mon avis le rend gratuit et derrière il y a rien.
Au début c'était très bien mais en ce moment c'est nul.
Récemment je viens de découvrir mon avis le rend gratuit dans une enseigne concurrente on vers lesquels je pense de me tourner. Quel dommage !!",,2021-02-19T04:38:25.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,escroquerie,"En a peine 4 mois , j'ai eté par 2 fois grugé ( 2 fois 1 euro ) par le caissier de carrefour express  9 rue de l'imperatrice 62600 berck .je n'ai pas verifié la monnaie rendue. la premiere fois, j'ai laissé tombé mais la 2 ieme fois ,ce 5 fevr 2021 , revolté , je suis revenu sur lui , protestant. ce dernier, d'un air hautain et ricanneur n'en avait que faire surtout pour un retraité. je ne suis pas le seul dans ce cas ,je me suis renseigné dans le quartier. surement que les responsables nationnaux de carrefour ne prendront pas rigueur de mon mail ,mais bon, ça me soulage de vous reveler ces dires . le probleme  ce n'est pas d'etre volé de 2 euros mais que les responsables recrutent du personnel serieux et comprehensifs ! merci d'avoir pris connaissance de ce mail.",,2021-02-05T19:52:51.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Bonjour,"Bonjour, 

Je n'ai pas l'habitude de faire mes courses à Carrefour depuis l'offre de bienvenue j'ai commencé à faire mes courses 3, 4 5 fois je me suis aperçu que c'était trop je connais'tres bien les prix des magasins une fois j'en ai eu pour 65 , 89 et hier 160e alors que j'ai pas pris grand chose et de plus des erreurs en caisse ils nous attire par les promos, les bon de réduction mais au final c'est un magasin qui est trop cher je retourne faire mes courses à Leclerc 😊",,2021-02-04T04:56:42.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Drive effectuer le 31.01.20211 récupéré…,"Drive effectuer le 31.01.20211 récupéré le 01.02
Lors de mon passage au drive on oubli de me fournir un sac contenant des articles et de plus dans ma commande je demande du coca zéro et on me donne du normal , quand je commande du zéro ou du light j aimerais que se soit respecter que se soit de la même marque ou une autre - je téléphone 📞 et la personne  gentille que j ai eu ne propose même pas un geste commercial , juste repasser au drive rechercher mon manquant 
J estime que quand on fait un drive c est pour être tranquille et pas avoir à galoper",,2021-02-02T09:01:36.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Articles en promotion en quantité trop restreinte,"Je suis un client habituel de Carrefour Aubervilliers, où je me rends régulièrement et encore même ce matin.
Comme d'habitude les articles en promotion sont inexistants en raison de la parcimonie avec laquelle certains directeurs limitent les commandes. IL s'agit d'une politique délibérée de leur part afin de pousser le client à acheter les mêmes articles au prix normal qui eux ne sont pas en rupture de stock ou forcer le consommateur à revenir pour acheter à nouveau dans le magasin. Cette pratique porte un nom : de la filouterie. Alors messieurs les directeurs qui pensez avoir trouvé la martingale pour bouster les  ventes au prix réel, arrêtez cette supercherie qui est maintenant connue de tous les clients !",,2021-02-01T18:33:17.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Bonjour,"Perte de temps,magasin mal organisé, peu agréable. Personnel aimable",,2021-01-31T01:00:39.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Je trouve dommage que les clients ne…,Je trouve dommage que les clients ne puissent pas vérifier à la borne les articles bénéficiant de cagnottage fidélité comme à leclerc par exemple. cela éviterai de passer un quart d'heure à l'accueil pour réclamer son du.,,2020-12-22T07:00:28.000Z,Bonjour et merci pour votre suggestion. Nous l'avons transmise au magasin 🙂,2020-12-23T15:48:59.294Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Très déçue par Carrefour,"Très déçue par Carrefour. En rayon il était noté : 50 % sur la décoration de Noel hors sapins naturels. Je prends donc dans le rayon, avec mon fils des moules à gâteau de Noel, rangés avec la décoration et la réduction ne se fait, pas. Ce n'est pas considéré comme de la décoration alors qu'ils nie rangent avec ! Arnaque commerciale !",,2020-12-20T13:10:47.000Z,"Bonjour,",2020-12-21T06:36:05.928Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,"Carrefour Drive, un drive bricolé dans mon garage!! pas top","Carrefour Drive Aix en provence.
Experience d'achat trés mitigée du a l'environnement du "" drive "" aux Milles / Aix.
Je prends un bout de parking que j'arrange a la ""va vite"" en drive... tout fait ""mal soigné"", le revetement de sol ( bitume d'un ancien Pkg assez dégradé ) la signalisation peu claire, l'éclairage n'a pas été travaillé, le personnel est a l'écoute et serviable, mériterait un cadre de travail plus "" pro "" .. les chariots brinquebalent sur ce bitume détérioré, ca ne couterait pas cher ( quelques cloisons de type bache avec Motifs sur support métallique , bornes qui indiquent un temps d'attente estimé et .. le nom de la personne qui va vous livrer du genre .. : "" Paul s'occupe de votre commande et devrait vous servir dans XX minutes "" affiché devant la plate forme qui vous est affectée).  Ca fait vraiment amateur et les pertes de temps doivent s'accumuler ( pas du tout "" lean "" )  y'a du boulot !!",,2020-12-13T13:44:48.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Je suis très surpris de constater que…,"Je suis très surpris de constater que carrefour est le seul hyper a ne pas vendre ou proposer du lait de chèvre, pourtant  tous les autres hyper en propose, moralité ne faite plus vos course à carrefour",,2020-12-12T14:26:52.000Z,"Bonjour Bernard,",2020-12-22T07:04:49.234Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Re offres jouets Bons d achat,"Re, j’ai posté un avis ci dessous concernant l offre commerciale jouets noël bon d’achat carrefour .
Suite depuis : donc suite échanges mails services clients pas de gestion du pb, renvoi plateforme drive nationale pas de solution et explication qu il fallait commander sur jouetsdenoel en ligne et ne pas récupérer en drive car le lien avec notre mail ne se faisait plus pr nous adresser les bons.... mais l’offre marchait ,comme indiqué ,en rayons mais les rayons étaient fermés et donc on passait en drive... oui MAIS en drive l’offre des bons s’annulait..( il fallait en vrai commander au dépôt et être livré chez soi). ...voilà la boucle du service client donc aucune solution . Par contre mon drive local à Angoulins a réglé le pb en imprimant nos bons d’achat eux mêmes exceptionnellement afin de réparer ce que le service client , fidélité , plateforme ( on s y perd) n’a pu faire! Merci à eux qui d’ailleurs n’avaient pas plus de retour de leurs remontées que nous les clients ... ils sont sur le terrain et ils agissent .

27/11 ajout à cet avis ci dessus pr informer en toute transparence les consommateurs 
Contre toute attente , j ai reçu  ce jour un mail contenant un code pr un bon d’achat de 20 euros à utiliser sous 15j sur carrefour.com 
Malgré l’impossibilité de pouvoir répondre favorablement à ma réclamation lors de mes appels , le service client carrefour m’adresse cela ce jour . Affaire classée avec solution apportée.
Si je retiendrai en priorité le bon d’achat Manuel edité Hier car celui ci me permet de faire mes courses en magasin, je remercie carrefour pour la prise en compte après coup de ma demande",,2020-11-27T14:49:09.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Très déçu promotion qui commence mardi…,Très déçu promotion qui commence mardi 24 novembre on est jeudi 26 novembre soit 2 jours après le prospectus on ne retrouve pas la moitié des promos et personnels en rayon pas agréable,,2020-11-26T10:23:20.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Achat jouets code promo,"Bonjour,
Suite à une commande de jouets de Noël le 14/11 sur le site jouetsdenoel.carrefour.fr, j’ai reçu après avoir réclamé mon bon de 20€ par mail ( bon de 10€ par tranche de 50€ d’achat). Or il m’est impossible de l’utiliser. Quand je fais une nouvelle commande de jouets sur le site ( jouets hors promo) pour un montant supérieur à 40€ et que je mets mon code (TR20) au niveau du code promo, le site m’indique que le code n’existe pas. Je ne comprends pas. C’est une vrai arnaque !!",,2020-11-22T15:18:06.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Bjr je suis une client carrefour stains…,"Bjr je suis une client carrefour stains ligne de caisse très mauvaise. Hier j ai  faire mes courses 45 minute d attends en caisse ,Après mon passage en caisse je demande des timbres avait pas je vais voir l accueil le principal du magasin la dame pas aimable du tout elle était en train de ce tire à sa chaise elle réponds très mal je lui fait la remarque et que j allais écrire à la direction elle me réponds """"Oui c est ca écrive à qui vous  voulais """"""es ce que c est une réponse ????",,2020-11-05T09:47:37.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,"Chalezeule / École Valentin, déçue, j'arrête le drive à Chalezeule !","Chalezeule / École Valentin
Très déçue.
Concernent Chalezeule : sans arrêt des produits manquants alors qu'ils sont bien en magasin (j'y vais avant de récupérer le drive quand je sais quels produits manquent), les employés ne se foulent pas, quand ils trouvent pas ils cherchent pas plus...  Sans arrêt des produits remplacés mais non signalés, par exemple la semaine dernière bonbons spaghettis édition halloween 2 achetés le 3e offert, j'ai eu 3 normaux, aujourd'hui même problème : 6 crèmes de coco bio, on me donne les mêmes en non bio, 3 pizzas remplacés par d'autres le tout non signalé sur la facture, ni par la personne et bien sur j'ai paye le prix fort pour avoir des produits moins chers mais comme changements non signalés, prix fort ! Des boîtes (en lot)  également aujourd'hui, je les vois je dis a la personne que ce ne sont pas les bonnes (plein de couleurs sur les photos + formes différentes, blanches en réalité et pas la même présentation du tout, la personne me prends pour une idiote en me disant que c'est la photo qui est trompeuse (je lui ai montré) alors que le produit n'est pas bon (les tailles ne sont pas les mêmes, et comme dit plus haut, présentation, forme et couleurs également, seule correspondance le nombre de boîtes... ) !)  Bref, qualité vraiment déplorable du service drive, j'arrête, tant pis je perdrais du temps mais j'irai chercher mes produits moi même !
Concernant Ecole Valentin, je prépare les courses c'est généralement mon conjoint qui les récupère, quelques soucis rencontrés bien que ça commence a dater : des fruits dans un état déplorable, sur un sachet de clémentines, la moitié étaient réduites en bouillies, moisies partiellement, bon a jeter quoi ! Également des remplacements non signalés par les personnes, notamment un fois de plus sur le bio. J'avais pris un mélange de légumes pour pot au feu ou je ne sais plus trop quoi du style mais en BIO, la personne ne s'est pas donné la peine de le signaler a mon conjoint qu'il avait remplacé par un équivalent non bio, il a juste récupérer les courses sans savoir. Si l'on prends des produits bio c'est pour une bonne raison...
Moins de problèmes à école Valentin qu'a Chalezeule en tout cas !",,2020-11-02T14:44:51.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Faudrait penser aux personnes âgées ...,"Ne pas tenir compte de ma photo qui date de plus de 40 ans . J'ai aujourd'hui plus de 81 ans  et de gros problèmes de mobilité.  Etant seule , je suis donc contrainte de me forcer pour faire mes courses à carrefour Market  de Melun , place Gaillardon . Or , depuis le Covid , c'est très pénible pour moi . Je dois attendre très longtemps aux caisses malgré mes problèmes de dos . 
Ce qui est curieux , c'est que les femmes enceintes , en pleine forme , n'ont pas besoin de fournir une carte ( ça se voit! ) et pourtant je ne pensais pas qu'être enceinte était une maladie . Mais , en ce qui me concerne les vigiles ne m'ont jamais permis de passer en priorité car je n'avais pas de carte ! Et là ,  mes cheveux blancs et mon état de fatigue apparente ne justifient aucune mesure de clémence . Je signale d'ailleurs qu'en cette période , les ""vieux"" courent plus de risques d'être contaminés . 
Par ailleurs , on diposait autrefois de petits chariots  adaptés à nos problèmes . Ils ont été supprimés et nous voilà contraints de traîner un caddy bas que j'ai énormément de mal à vider , ne pouvant me baisser , et ceci parfois au grand dam des autres clients qui attendent derrière moi . Les grands chariots sont très malaisés à diriger , notamment à la caisse .Trop grands, trop profonds ...
Enfin si , comme cela arrive à nos âges , vous êtes pris d'un besoin pressant , inutile de compter sur une quelconque compassion . J'ai dû , à plusieurs reprises , quitter provisoirement le magasin et chercher une solution ailleurs ...A croire que les employés ne vont jamais aux toilettes !
Mes remarques sont les suivantes :
Ne pourrait-on pas essayer de simplifier un peu la vie des anciens ?
Ne pourrait-on créer une caisse rapide pour les personnes âgées spécialement ? Surtout , lorsqu'elles ont un lourd chariot destiné à être livré , ce qui est très long à vider et à remettre en place . Mais on ne peut pas être livré , comme le fait Picard,  en commandant par Internet.
 La vieillesse guette tout le monde : il faudrait s'en souvenir.
PS : Notez que je ne fais aucune critique sur l'approvisionnement ou les employés .
Mon avis concerne le magasin de Melun- Gaillardon",,2020-10-10T12:12:19.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Incomplet et plus cher.,"Depuis le mois de mars nous commandons nos course chez Carrefour via leur site internet.
Nous avons essayé deux carrefour différents un qui propose la livraison et un autre avec le drive où nous allons chercher nos courses.

Je fais mes commandes avec plusieurs jours d'avance mais systématiquement il manque certains produits (régulièrement les mêmes comme du jambon). Dans le premier carrefour pas d'alternatives de produits proposée et dans le second, ils remplacent systématiquement par des produits presque 2X plus cher.
Je me demande vraiment s'ils ne ""limitent"" pas les stocks pour le drive parce qu'honnêtement j'ai du mal à imaginer qu'ils n'avaient plus aucun paquet de jambon.

J'ai déjà du me plaindre à deux reprises afin d'être remboursée de produits qui n'étaient pas dans mes courses mais qui m'avaient été comptés. Je peux comprendre quand il s'agit de 2 boites de carottes de 300gr mais quand on ""oublie"" des packs de 6L de boissons, qu'on les comptabilise et que quand je réclame auprès du livreur (à 21h45) , celui-ci nie afin de clôturer sa journée... Je n'apprécie pas.

Bref je ne recommande pas le service et repars chez la concurrence.",,2020-10-06T07:19:00.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Refusé pour 3 article bien que caisse prioritaire libre,"Je viens à l’instant de sortir du magasin, il est donc 12h47 donc le flux n’est pas très important. 2 baguette et une salade dans les mains je me dirige vers les caisses en bout de magasin quand je passe devant une caisse prioritaire avec le dernier client qui finalise son achat. Je me décide à avancer. La jeune femme en post avec les cheveux brun bouclée me dit que je ne suis pas prioritaire donc que je ne peux pas passer....... je me retourne personne derrière moi.... je croyais à une plaisanterie. Mais mademoiselle ou madame à insister car plutôt que de m’encaisser elle préférais nettoyer les scanettes. Heureusement une autre personnes (qui par ailleurs est une des plus agréable du magasin) m’a demandé de m’avancer vers elle en caisse carte pass car elle n’avait personne à encaisser. Merci à cette dame qui ne manque pas de bon sens. Et pour celle qui m’a envoyer sur les roses, j’espère pour elle qu’elle apprendra vite à être plus commerçante car l’argumentation du nettoyage est pitoyable surtout que juste après m’avoir refusé, elle a accepter d’encaisser un homme d’environ mon âge (30-40 ans) qui n’était lui non plus pas prioritaire. (Serait ce parce qu’il avait une allure de punk et qu’elle en avait peur?!) déçu et ce n’est pas la première fois que certaines sont désagréable (sourire, amabilité...)

Il s’agissait du magasin à Langueux.",,2020-10-05T19:43:03.000Z,"Bonjour Victoria,",2020-10-05T10:47:46.235Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Tout se passait bien.,"Tout se passait bien.
Jusqu’à ce que j’aille au rayon poissonnerie.
Un ver dans une boîte de poisson, sérieusement?",,2020-09-19T11:17:24.000Z,"Bonjour Sofia,",2020-09-21T11:36:50.479Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Trop de bug sur leur site,Trop de bug sur leur site. Met plus de temps a commander sur internet que d'allez faire les courses en bas de la maison.,,2020-09-16T08:15:14.000Z,"Bonjour Leila,",2020-09-18T06:41:42.670Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,retard au drive à repetition,"Bonjour cela fait trois fois que je passe commande au drive carrefour  de venissieux et trois fois que j'attends plus de 30 minutes apres l'heure prevu de mon drive et aujourd'hui j'ai poser la question pourquoi ces retards et on m'a repondu qu'il fallait que je change mes horaires de mes drives c'est aberrant comme reponse de la part je pense d'une responsable car elle etait habillé en civile si je fais des drives justement c'est pour ne pas attendre !
Jusqu'à present je n'avais aucun soucis pourquoi maintenant ces problemes de retard, je pense que je vais changer d'enseigne pour faire mes courses!!
OLIVIER Damien",,2020-09-12T15:03:15.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
2,Encore un problème sur les remises,"Bonjour, 

Encore et encore nous recevons des publicités de la marques avec des promotions,  très bien !!! 
Nous achetons les lots , dans la date figurant sur le catalogue (en remise immédiate) et comme toujours une fois à la maison nous constatons que certaines remises ne sont pas faites !!!
Il s'agit de 2, 3 euros,  mais je trouve cela soit malhonnête soit un grand manque de professionnalisme au choix !!! Nous sommes encore et encore déçus...",,2020-08-25T17:14:37.000Z,"Bonjour Loïc,",2020-08-26T10:16:07.629Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,
